RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
L095670|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.9|08/03/2009|09:30|0.3||||||LC|LC|RT|
L095670|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.24|08/03/2009|09:30|0.3||||||LC|LC|RT|
L097570|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||430|02/02/2010|10:20|0.3||||||LC|LC|RT|
L097570|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.7|02/02/2010|10:20|0.3||||||LC|LC|RT|
L098216|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.63|04/01/2010|10:05|0.3||||||LC|LC|RT|
L100074|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.8|08/12/2010|09:35|0.3||||||LC|LC|RT|
L100610|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||8|10/12/2010|09:40|0.3||||||LC|LC|RT|
L100610|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22.1|10/12/2010|09:40|0.3||||||LC|LC|RT|
L104093|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.32|10/03/2011|10:15|0.3||||||LC|LC|RT|
L102253|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||21.1|04/04/2011|09:50|0.3||||||LC|LC|RT|
14427483|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||430|11/19/2013|11:50|0.3||||||WC|FO|RT|
14389086|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||23.2|05/06/2014|11:45|0.3||||||WC|FO|RT|"> 0.1 cfs" was recorded for the flow due to no access to conduct the measurement but the observation that the river was definitely flowing.
14347966|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||458|02/19/2014|13:32|0.3||||||WC|FO|RT|
TX02240|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||24.4|09/27/2012|08:15|0.3||||||TX|TU|RT|Field Parameters
TX02240|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.2|09/27/2012|08:15|0.3||||||TX|TU|RT|Field Parameters
TX02356|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||427|12/04/2012|08:40|0.3||||||TX|TU|RT|Field Parameters
TX04115|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.9|06/07/2013|14:30|0.3||||||TX|TU|RT|Field Parameters
TX04279|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||10.8|12/11/2013|09:45|0.3||||||TX|TU|RT|Field Parameters
L065573|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.87|10/11/2001|09:25|0.1||||||LC|LC|RT|
L071127|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||424|12/17/2002|08:33|0.3||||||LC|LC|RT|
L073296|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.91|08/11/2003|09:04|0.3||||||LC|LC|RT|
L073297|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.57|08/11/2003|09:07|0.5||||||LC|LC|RT|
L077770|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||410|08/16/2004|10:25|0.33||||||LC|LC|RT|
L081350|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||25.82|08/11/2005|11:40|0.33||||||LC|LC|RT|
L083562|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||21|04/05/2006|09:50|0.33||||||LC|LC|RT|
L085375|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||399|10/02/2006|10:45|0.3||||||LC|LC|RT|
L092130|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.7|10/06/2008|10:45|0.3||||||LC|LC|RT|
L086535|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||21.7|04/02/2007|11:45|0.3||||||LC|LC|RT|
L086535|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||349|04/02/2007|11:45|0.3||||||LC|LC|RT|
L091520|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||28.1|08/04/2008|10:40|0.3||||||LC|LC|RT|
L094005|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||400|04/01/2009|11:15|0.2||||||LC|LC|RT|
L087758|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|10/01/2007|10:55|0.3||||||LC|LC|RT|
L089540|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||10|02/04/2008|09:45|0.3||||||LC|LC|RT|
L089540|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|02/04/2008|09:45|0.3||||||LC|LC|RT|
L089574|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8|04/07/2008|10:30|0.3||||||LC|LC|RT|
L089574|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.2|04/07/2008|10:30|0.3||||||LC|LC|RT|
L093438|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||397|02/02/2009|10:40|0.3||||||LC|LC|RT|
TX02483|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8|02/23/2013|13:30|0.3||||||TX|TU|RT|Field Parameters
L113905|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00400|PH (STANDARD UNITS)||8|02/04/2015|10:15|0.3||||||LC|LC|RT|
TX04155|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||23.2|09/24/2013|09:30|0.3||||||TX|TU|RT|Field Parameters
TX04155|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||5.9|09/24/2013|09:30|0.3||||||TX|TU|RT|Field Parameters
L115462|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00400|PH (STANDARD UNITS)||7.8|08/10/2015|10:37|0.3||||||LC|LC|RT|
L117732|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00400|PH (STANDARD UNITS)||7.9|04/14/2016|10:54|0.3||||||LC|LC|RT|
R200541|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||492|09/11/2001|15:00|0.4||||||WC|FO|RT|PARTLY CLOUDY, 80 DEGREES F AIR TEMP., SLIGHT BREEZE, WATER SLIGHTLY TURBID, MINNOWS OBSERVED SWIMMING, AQUATIC VEGETATION HEALTHY
R200541|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.6|09/11/2001|15:00|0.4||||||WC|FO|RT|PARTLY CLOUDY, 80 DEGREES F AIR TEMP., SLIGHT BREEZE, WATER SLIGHTLY TURBID, MINNOWS OBSERVED SWIMMING, AQUATIC VEGETATION HEALTHY
R204520|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.1|06/05/2002|13:15|0.18||||||WC|FO|RT|AIR TEMP. APPROX. 90 DEGREES F, CLOUDY, SLIGHT W BREEZE,  ABUNDANT ALGAE, DEER OBSERVED NEAR SAMPLE SITE, FROGS AND MINNOWS SWIMMING IN WATER
R210170|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.9|03/06/2003|14:30|0.2||||||WC|FO|RT|CLEAR SKY, WATER SLIGHTLY CLOUDY (MILKY), NW WIND 3-6 MPH, AIR TEMP 82 DEGREES F
R216434|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||7.7|09/04/2003|13:40|0.3||||||WC|FO|RT|AIR TEMP 84 DEGREES F; N WIND SLIGHT BREEZE; WATER CLEAR; AQUATIC AND BANK VEGETATION HEALTHY; OBSERVED HEALTHY SUNFISH, GAMBUSIA, AND SUCKER FISH
R216529|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|03/04/2004|12:55|0.59||||||WC|FO|RT|STORM (DURATION 45 MINUTES) ENDED 15 MINUTES PRIOR TO FIELD MEASUREMENTS, AIR TEMP 60 DEGREES F, W WIND @ 5-10 MPH, SKY PARTLY CLOUDY AND SUNNY, WATER TURBID WITH MILKY APPEARANCE, AQUATIC AND BANK VEGETATION HEALTHY, OBSERVED HEALTHY GAMBUSIA
R222451|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.42|12/09/2004|12:30|0.3||||||WC|FO|RT|AIR TEMP 65 DEGREES F, SW WIND @ 5-8 MPH, CLEAR WITH SLIGHT CHALKY TURBIDITY, RIVER BED SCOURED, RECENT FLOOD EVENT RESULTED IN APPROX. 10 -15 FT RISE, SAMPLEST
R223782|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.36|03/03/2005|13:05|0.3||||||WC|FO|RT|MOSTLY CLEAR SKY, AIR TEMP 65 DEGREES F, S WIND @ 3-5 MPH, WATER COLOR CHALKY TURBIDITY WITH GREEN TINT, MODERATE ALGAE, SCOURED BANKS, OBSERVED SUNFISH AND FRO
R226898|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||26.7|09/08/2005|12:36|0.33||||||WC|FO|RT|AIR TEMP 90 DEGREES F; PARTLY CLOUDY; E WIND @ 1-3 MPH; WATER COLOR CLEAR WITH SLIGHT CHALKY TURBIDITY; OBSERVED HEALTHY BASS, SUNFISH, MINNOWS AND GAMBUSIA; AQUATIC AND BANK VEGETATION HEALTHY
R226898|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.52|09/08/2005|12:36|0.33||||||WC|FO|RT|AIR TEMP 90 DEGREES F; PARTLY CLOUDY; E WIND @ 1-3 MPH; WATER COLOR CLEAR WITH SLIGHT CHALKY TURBIDITY; OBSERVED HEALTHY BASS, SUNFISH, MINNOWS AND GAMBUSIA; AQUATIC AND BANK VEGETATION HEALTHY
R228934|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||14.9|12/15/2005|12:43|0.3||||||WC|FO|RT|AIR TEMP 55 DEGREES F, MOSTLY SUNNY, SE WIND @ 3-5 MPH, WATER COLOR CLEAR, ALGAE
R228934|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||10.1|12/15/2005|12:43|0.3||||||WC|FO|RT|AIR TEMP 55 DEGREES F, MOSTLY SUNNY, SE WIND @ 3-5 MPH, WATER COLOR CLEAR, ALGAE
R231476|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||450|03/06/2006|11:28|0.24||||||WC|FO|RT|PARTLY CLOUDY; AIR TEMP 85 DEGREES F; SE WIND @ 3-5 MPH; BASS, SUNFISH AND GAMBUSIA AT SAMPLE SITES; NOTED BLACK SPOTS (ECTOPARASITES) ON GAMBUSIA, WATER COLORCLEAR WITH GREENISH TINT AND CHALKY TURBIDITY, MODERATE ALGAE AND AQUATIC MACROPHYTE GROWTH, BANK VEGETATION DORMANT, DEER UPSTREAM OF SAMPLE SITE
R234119|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||10.6|06/08/2006|13:35|0.34||||||WC|FO|RT|AIR TEMP 94 DEGREES F, SCATTERED CLOUDS, LIGHT W BREEZE, WATER COLOR CLEAR WITHLIGHT GREEN TINT, BANK VEGETATION HEALTHY AND ABUNDANT ALGAE, OBSERVED MINNOWS
L110186|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||7.2|10/01/2013|11:24|0.3||||||LC|LC|RT|
L110186|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||24.5|10/01/2013|11:24|0.3||||||LC|LC|RT|
L105975|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||8.2|04/12/2012|10:05|0.3||||||LC|LC|RT|
L111521|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||485|04/10/2014|10:38|0.3||||||LC|LC|RT|
U112679|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||24|09/10/2001|10:30|0.3||||||GS|GS|XR|
10014840|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.5|09/07/2006|11:15|0.26||||||WC|FO|RT|
10016645|1415|17425|N LLANO R UPSTRM LLANO R|00300|OXYGEN, DISSOLVED (MG/L)||13.2|03/08/2007|11:30|0.3||||||WC|FO|RT|
10023378|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||26|06/06/2007|11:30|0.3||||||WC|FO|RT|
10040971|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8|09/17/2007|12:00|0.27||||||WC|FO|RT|
10096254|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||476|03/06/2008|13:25|0.2||||||WC|FO|RT|
10091349|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||299|12/11/2007|12:40|0.25||||||WC|FO|RT|
L092128|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||21|10/06/2008|10:05|0.3||||||LC|LC|RT|Metals in water analyzed using EPA 200.8, except codes 01046 and 00925 used EPA 200.7
L095671|1415|17425|N LLANO R UPSTRM LLANO R|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.3|08/03/2009|10:10|0.3||||||LC|LC|RT|
L098217|1415|17425|N LLANO R UPSTRM LLANO R|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||451|04/01/2010|10:40|0.3||||||LC|LC|RT|
L100611|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||7.9|10/12/2010|10:15|0.3||||||LC|LC|RT|
L102254|1415|17425|N LLANO R UPSTRM LLANO R|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||20.1|04/04/2011|10:20|0.1||||||LC|LC|RT|
L101659|1415|17425|N LLANO R UPSTRM LLANO R|00400|PH (STANDARD UNITS)||8.5|02/03/2011|10:30|0.3||||||LC|LC|RT|
L113132|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||22.6|10/13/2014|08:57|0.3||||||LC|LC|RT|
L113132|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||7.9|10/13/2014|08:57|0.3||||||LC|LC|RT|
L115460|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||27.8|08/10/2015|09:30|0.3||||||LC|LC|RT|
L108477|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||8.8|02/07/2013|09:15|0.3||||||LC|LC|RT|
L105256|1415|17471|LLANO RIVER AT KIMBLE CR 310|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.13|02/02/2012|08:55|0.1||||||LC|LC|RT|
L107245|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||414|10/01/2012|09:30|0.3||||||LC|LC|RT|
L107245|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||8.1|10/01/2012|09:30|0.3||||||LC|LC|RT|
L110185|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||7.4|10/01/2013|10:50|0.3||||||LC|LC|RT|
L109872|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||530|08/06/2013|10:49|0.3||||||LC|LC|RT|
L105974|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||430|04/12/2012|09:40|0.3||||||LC|LC|RT|
L111038|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||11.7|02/06/2014|09:20|0.3||||||LC|LC|RT|
L111038|1415|17471|LLANO RIVER AT KIMBLE CR 310|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||446|02/06/2014|09:20|0.3||||||LC|LC|RT|
L097570|1415|17471|LLANO RIVER AT KIMBLE CR 310|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||11.7|02/02/2010|10:20|0.3||||||LC|LC|RT|
L098216|1415|17471|LLANO RIVER AT KIMBLE CR 310|00400|PH (STANDARD UNITS)||8|04/01/2010|10:05|0.3||||||LC|LC|RT|
L102253|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||7.6|04/04/2011|09:50|0.3||||||LC|LC|RT|
L112687|1415|17471|LLANO RIVER AT KIMBLE CR 310|00300|OXYGEN, DISSOLVED (MG/L)||6.6|08/18/2014|10:35|0.3||||||LC|LC|RT|
L113133|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||386|10/13/2014|09:23|0.3||||||LC|LC|RT|
L114331|1415|18197|S LLANO R UPSTREAM OF ST PARK|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||19.1|04/06/2015|10:44|0.3||||||LC|LC|RT|
L114331|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||7.8|04/06/2015|10:44|0.3||||||LC|LC|RT|
L117731|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||8.1|04/14/2016|10:20|0.3||||||LC|LC|RT|
L116253|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||392|10/20/2015|10:41|0.3||||||LC|LC|RT|
L116253|1415|18197|S LLANO R UPSTREAM OF ST PARK|00400|PH (STANDARD UNITS)||8.1|10/20/2015|10:41|0.3||||||LC|LC|RT|
13612740|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||381|04/21/2011|16:00|0.3||||||WC|SQ|BS|
13612741|1415|18197|S LLANO R UPSTREAM OF ST PARK|00300|OXYGEN, DISSOLVED (MG/L)||7.5|07/18/2011|16:00|0.3||||||WC|SQ|BS|
13612741|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||366|07/18/2011|16:00|0.3||||||WC|SQ|BS|
14427483|1415|18197|S LLANO R UPSTREAM OF ST PARK|00300|OXYGEN, DISSOLVED (MG/L)||9.3|11/19/2013|11:50|0.3||||||WC|FO|RT|
14389086|1415|18197|S LLANO R UPSTREAM OF ST PARK|00300|OXYGEN, DISSOLVED (MG/L)||8.5|05/06/2014|11:45|0.3||||||WC|FO|RT|"> 0.1 cfs" was recorded for the flow due to no access to conduct the measurement but the observation that the river was definitely flowing.
14389086|1415|18197|S LLANO R UPSTREAM OF ST PARK|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||414|05/06/2014|11:45|0.3||||||WC|FO|RT|"> 0.1 cfs" was recorded for the flow due to no access to conduct the measurement but the observation that the river was definitely flowing.
L118521|1415|18197|S LLANO R UPSTREAM OF ST PARK|00300|OXYGEN, DISSOLVED (MG/L)||6.2|08/11/2016|10:57|0.3||||||LC|LC|RT|
TX02356|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||9.8|12/04/2012|08:40|0.3||||||TX|TU|RT|Field Parameters
TX04115|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||25.7|06/07/2013|14:30|0.3||||||TX|TU|RT|Field Parameters
L066995|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)|>|0.1|04/18/2002|09:24|0.33||||||LC|LC|RT|
L071127|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||10.09|12/17/2002|08:33|0.3||||||LC|LC|RT|
L074260|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.86|04/22/2003|09:30|0.3||||||LC|LC|RT|
L073296|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||8.06|08/11/2003|09:04|0.3||||||LC|LC|RT|
L074391|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.87|10/14/2003|09:40|0.33||||||LC|LC|RT|00671 32213 values corrected per DCR 7/1/2004 MDMA
L076231|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||15.89|04/07/2004|10:14|0.32||||||LC|LC|RT|
L081350|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.05|08/11/2005|11:40|0.33||||||LC|LC|RT|
L081609|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00094|SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)||403|10/03/2005|11:00|0.33||||||LC|LC|RT|
L076117|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||10.66|12/10/2003|09:45|0.33||||||LC|LC|RT|
L076117|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00078|TRANSPARENCY, SECCHI DISC (METERS)||0.37|12/10/2003|09:45|0.33||||||LC|LC|RT|
L078491|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.61|12/02/2004|10:15|0.33||||||LC|LC|RT|
L078491|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||15.13|12/02/2004|10:15|0.33||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||28|08/28/2006|10:55|0.3||||||LC|LC|RT|
L086032|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.4|02/05/2007|10:35|0.3||||||LC|LC|RT|
L085375|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.1|10/02/2006|10:45|0.3||||||LC|LC|RT|
L086535|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00400|PH (STANDARD UNITS)||7.8|04/02/2007|11:45|0.3||||||LC|LC|RT|
L091520|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.8|08/04/2008|10:40|0.3||||||LC|LC|RT|
L087758|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||8.2|10/01/2007|10:55|0.3||||||LC|LC|RT|
L089574|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||9|04/07/2008|10:30|0.3||||||LC|LC|RT|
L094005|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||17.5|04/01/2009|11:15|0.2||||||LC|LC|RT|
L094005|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||9.5|04/01/2009|11:15|0.2||||||LC|LC|RT|
L093438|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00010|TEMPERATURE, WATER (DEGREES CENTIGRADE)||12.5|02/02/2009|10:40|0.3||||||LC|LC|RT|
L093438|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||11.2|02/02/2009|10:40|0.3||||||LC|LC|RT|
TX02483|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00300|OXYGEN, DISSOLVED (MG/L)||7.3|02/23/2013|13:30|0.3||||||TX|TU|RT|Field Parameters
